Invoice_ID,Invoice_Date,City,Store_Format,Category,Brand,Channel,Payment_Mode,Units,Cost_Price,Selling_Price,Revenue,Cost,Margin,Margin_%,Stock_On_Hand,Reorder_Level,Lead_Time_Days,Customer_Age,Customer_Gender,Loyalty_Flag
13129536,2024-08-30 18:25:00,Guadalajara,Hyper,Dairy,Bimbo,Omnichannel,Cash,1,317.5756350823,451.3735443285,451.3735443285,317.5756350823,133.7979092461,0.29642390637931565,492,71,8,59.0,M,0
33743705,2024-07-14 18:05:00,Monterrey,Express,Home Care,Nestle,Offline,Cash,2,62.4989544437,70.6677265633,141.3354531266,124.9979088874,16.3375442392,0.1155940981388827,198,52,11,,F,1
13763172,2024-02-02 14:37:00,Merida,Express,Beverages,Marinela,Omnichannel,Cash,2,47.0611973206,50.2729841071,100.5459682141,94.1223946411,6.423573573,0.0638869333807929,81,34,11,32.0,M,0
76409973,2024-05-31 07:26:00,Ciudad de Mexico,Hyper,Fruits,Sigma,Omnichannel,Card,2,389.9134867693,412.478608195,824.95721639,779.8269735387,45.1302428513,0.05470616167081465,271,25,9,,M,0
34328804,2024-10-21 19:57:00,Ciudad de Mexico,Express,Personal Care,Alpura,Offline,Wallet,1,543.5962395564,724.6328611514,724.6328611514,543.5962395564,181.036621595,0.2498321995877534,71,40,5,20.0,F,0
69703867,2024-11-25 21:50:00,Queretaro,Super,Grocery,Bimbo,Offline,Wallet,1,131.6128330861,166.8015985922,166.8015985922,131.6128330861,35.188765506,0.21096180014486407,386,57,12,56.0,F,0
11367381,2024-06-12 03:33:00,Ciudad de Mexico,Super,Vegetables,Lala,Online,Card,5,306.5985066993,389.2062703634,1946.0313518172,1532.9925334964,413.0388183208,0.21224674409027333,446,56,14,44.0,F,0
81323701,2024-11-02 08:18:00,Monterrey,Express,Snacks,Nestle,Online,Card,2,597.5753768546,760.8105503115,1521.621100623,1195.1507537092,326.4703469138,0.21455429789989458,218,37,14,52.0,F,1
28660131,2024-10-10 10:59:00,Guadalajara,Hyper,Fruits,Bimbo,Online,SPEI,3,444.6798490238,573.1435655881,1719.4306967642,1334.0395470715,385.3911496927,0.22413880967578018,154,24,13,,M,0
31534379,2024-01-22 00:46:00,Leon,Hyper,Fruits,Bimbo,Omnichannel,SPEI,3,56.0052230743,74.5277358309,223.5832074928,168.0156692228,55.56753827,0.24853180564462535,253,76,10,22.0,F,1
23855455,2024-08-14 08:44:00,Monterrey,Express,Grocery,Lala,Online,Wallet,4,454.174873693,575.4737530636,2301.8950122542,1816.6994947719,485.1955174823,0.21078090655713186,153,33,5,38.0,M,1
17414469,2024-08-12 20:56:00,Queretaro,Hyper,Dairy,Alpura,Omnichannel,Cash,5,99.6204679119,133.939675934,669.6983796701,498.1023395593,171.5960401108,0.2562288416993003,397,54,12,61.0,M,0
92072157,2024-07-17 03:37:00,Puebla,Hyper,Dairy,Sigma,Offline,Cash,1,120.2736132563,133.7912497739,133.7912497739,120.2736132563,13.5176365175,0.10103528100959813,157,64,14,25.0,M,0
94377310,2024-10-08 21:04:00,Ciudad de Mexico,Super,Beverages,Marinela,Online,Card,5,160.5491430154,211.644455828,1058.2222791398,802.7457150771,255.4765640628,0.24142051164375852,244,25,12,63.0,F,0
13730135,2024-11-20 16:01:00,Leon,Express,Fruits,Unilever,Omnichannel,Wallet,5,406.3300232687,547.0145525358,2735.0727626792,2031.6501163436,703.4226463356,0.25718608145786687,407,72,3,,M,1
34487760,2024-07-19 22:18:00,Ciudad de Mexico,Super,Dairy,PepsiCo,Offline,SPEI,3,109.5914986723,157.9061269908,473.7183809724,328.7744960169,144.9438849555,0.30597057403181305,249,59,10,,O,1
65062644,2024-04-26 22:35:00,Tijuana,Super,Personal Care,Lala,Online,Wallet,2,62.9104572034,75.8030032311,151.6060064622,125.8209144068,25.7850920555,0.1700796205715477,182,66,9,28.0,M,1
60975528,2024-12-24 19:08:00,Guadalajara,Express,Beverages,Bimbo,Offline,Card,2,471.2436160226,547.4495188015,1094.899037603,942.4872320452,152.4118055578,0.1392016983515025,293,28,10,42.0,nan,0
70348726,2024-12-17 17:23:00,Puebla,Express,Personal Care,PepsiCo,Offline,Cash,5,237.6293299314,255.9620742938,1279.8103714692,1188.1466496571,91.6637218121,0.0716228934032509,296,69,11,,M,0
91600754,2024-09-07 09:47:00,Queretaro,Super,Grocery,Marinela,Offline,SPEI,1,111.3738518603,125.3011168251,125.3011168251,111.3738518603,13.9272649648,0.11115036575653019,436,51,8,,F,0
83892329,2024-08-21 19:59:00,Ciudad de Mexico,Express,Snacks,Marinela,Offline,Cash,2,464.1607407451,578.2011762556,1156.4023525112,928.3214814903,228.0808710209,0.19723314339997663,166,25,3,24.0,M,0
38251461,2024-02-08 00:17:00,Leon,Express,Personal Care,Sigma,Omnichannel,Wallet,4,157.633912291,201.141827612,804.5673104479,630.5356491641,174.0316612838,0.21630466341826707,415,54,9,,M,0
43063533,2024-05-26 14:09:00,Leon,Super,Grocery,Alpura,Online,SPEI,3,466.8731876295,534.5302280165,1603.5906840494,1400.6195628884,202.971121161,0.12657289867041877,335,45,11,,F,1
40381516,2024-03-13 09:05:00,Merida,Super,Home Care,Bimbo,Omnichannel,Wallet,1,424.2288970367,566.2611808033,566.2611808033,424.2288970367,142.0322837666,0.25082468758516363,276,25,13,,F,0
26345945,2024-07-06 22:28:00,Guadalajara,Super,Personal Care,Nestle,Omnichannel,Cash,3,424.8872115358,608.4276986594,1825.2830959783,1274.6616346074,550.6214613709,0.30166359540835613,135,24,3,,M,0
61124213,2024-10-28 13:55:00,Puebla,Super,Dairy,Marinela,Offline,Card,5,124.5817180269,179.3506259332,896.7531296659,622.9085901347,273.8445395312,0.30537338590968494,451,36,7,,nan,0
20961893,2024-03-22 22:53:00,Leon,Super,Beverages,Unilever,Offline,Cash,3,124.7751232786,154.8215936067,464.4647808202,374.3253698357,90.1394109845,0.19407157379153195,130,39,12,53.0,M,0
20376474,2024-12-29 19:36:00,Leon,Express,Fruits,Nestle,Omnichannel,Cash,5,63.169594778,80.5746682557,402.8733412783,315.8479738902,87.0253673881,0.21601172991972367,277,32,4,63.0,M,0
22827622,2024-02-17 06:41:00,Merida,Express,Snacks,Alpura,Offline,Card,5,498.9535395881,651.988435006,3259.9421750302,2494.7676979404,765.1744770897,0.23472026066924212,112,66,6,49.0,M,0
76998484,2024-02-05 21:27:00,Leon,Hyper,Snacks,Alpura,Online,Cash,2,145.1913485245,175.0968227556,350.1936455111,290.382697049,59.8109484622,0.17079392852733535,195,47,11,28.0,M,0
57161426,2024-12-21 16:23:00,Queretaro,Super,Fruits,Bimbo,Omnichannel,Cash,2,106.093370544,122.3716640638,244.7433281275,212.1867410881,32.5565870395,0.13302338939546285,96,54,6,,M,0
37429505,2024-02-06 14:53:00,Guadalajara,Super,Grocery,Marinela,Offline,Cash,5,65.1021660556,91.2794541503,456.3972707515,325.5108302781,130.8864404734,0.28678182114865647,322,52,5,,F,1
63711937,2024-09-25 08:13:00,Merida,Super,Beverages,Nestle,Online,Cash,5,516.5524691747,587.973343937,2939.8667196849,2582.7623458734,357.1043738115,0.12146957935894717,373,37,14,63.0,F,0
74594528,2024-10-05 15:16:00,Guadalajara,Hyper,Fruits,Unilever,Offline,Wallet,5,338.5262330344,384.5634346683,1922.8171733417,1692.6311651718,230.1860081699,0.11971289385244496,387,37,11,53.0,F,1
80958165,2024-04-30 11:45:00,Tijuana,Express,Grocery,Alpura,Offline,Card,2,507.558333945,611.0029668215,1222.005933643,1015.11666789,206.889265753,0.1693029960470406,327,73,11,61.0,M,1
51446904,2024-01-24 11:44:00,Ciudad de Mexico,Hyper,Personal Care,Nestle,Online,Card,3,456.5037480364,617.7037916643,1853.1113749928,1369.5112441092,483.6001308836,0.26096657621859676,318,74,3,45.0,M,0
82401384,2024-04-22 14:19:00,Queretaro,Super,Dairy,Marinela,Online,Card,1,345.1702329461,363.1737310493,363.1737310493,345.1702329461,18.0034981031,0.049572688121229294,499,20,14,,F,1
38943599,2024-01-26 00:35:00,Guadalajara,Super,Fruits,Marinela,Online,SPEI,1,271.8568953177,347.4779339185,347.4779339185,271.8568953177,75.6210386007,0.21762831886318876,386,73,6,60.0,O,1
85850148,2024-09-02 08:50:00,Monterrey,Express,Beverages,Nestle,Online,Cash,3,247.8816474944,304.9750009298,914.9250027895,743.6449424832,171.2800603063,0.18720666697714705,349,66,3,53.0,M,0
27296611,2024-11-20 10:02:00,Ciudad de Mexico,Hyper,Personal Care,Marinela,Online,Card,1,372.908528007,469.2912039088,469.2912039088,372.908528007,96.3826759018,0.20537925087667433,417,53,7,53.0,nan,1
24371337,2024-12-29 22:28:00,Queretaro,Hyper,Snacks,Alpura,Offline,Cash,3,487.0477892646,638.315207524,1914.9456225719,1461.1433677937,453.8022547782,0.23697918595136797,366,63,5,,M,1
78390789,2024-10-19 03:57:00,Merida,Express,Home Care,Nestle,Offline,Wallet,4,358.3162937078,485.5667953537,1942.2671814146,1433.265174831,509.0020065836,0.2620659049661944,184,52,9,62.0,F,1
77078064,2024-10-09 17:48:00,Monterrey,Super,Personal Care,Lala,Omnichannel,Card,1,528.8792769049,659.1826383002,659.1826383002,528.8792769049,130.3033613953,0.19767414040410397,444,29,12,20.0,M,0
88983900,2024-11-17 18:30:00,Monterrey,Super,Personal Care,Unilever,Offline,Card,2,217.0894483431,294.7097346417,589.4194692833,434.1788966862,155.2405725972,0.26337876620519124,351,43,5,,O,0
16545329,2024-10-08 00:06:00,Ciudad de Mexico,Express,Vegetables,PepsiCo,Offline,Card,1,486.1674850402,582.1290233874,582.1290233874,486.1674850402,95.9615383472,0.16484582367811165,142,67,12,,M,0
91274280,2024-08-25 10:30:00,Ciudad de Mexico,Hyper,Beverages,Alpura,Online,Card,1,497.155513438,547.1122984903,547.1122984903,497.155513438,49.9567850523,0.09130992885763868,198,49,3,42.0,M,0
89250099,2024-12-29 15:12:00,Guadalajara,Hyper,Snacks,Alpura,Online,Wallet,4,413.9565074418,496.6187977988,1986.4751911952,1655.8260297671,330.649161428,0.16645018417223362,158,37,12,,M,0
60311363,2024-04-27 17:25:00,Queretaro,Express,Fruits,Nestle,Offline,SPEI,4,219.406261276,298.3084266491,1193.2337065964,877.6250451042,315.6086614922,0.2644986139324501,238,54,4,39.0,M,0
57282272,2024-05-30 15:47:00,Ciudad de Mexico,Express,Dairy,Lala,Offline,SPEI,3,448.087944784,570.1706432172,1710.5119296517,1344.2638343521,366.2480952996,0.21411607189091614,465,44,5,,M,1
23643053,2024-11-26 19:19:00,Monterrey,Super,Fruits,Lala,Online,Card,5,313.1676618069,415.0789424386,2075.3947121928,1565.8383090344,509.5564031584,0.24552264692822692,157,57,8,43.0,F,1
67737643,2024-04-23 12:34:00,Leon,Super,Fruits,Marinela,Online,Wallet,5,178.7109548758,245.6450467202,1228.2252336009,893.5547743792,334.6704592218,0.27248296978933706,336,27,6,,M,0
79128454,2024-04-19 00:49:00,Queretaro,Super,Vegetables,Marinela,Offline,Wallet,5,252.8442822393,343.3903797366,1716.9518986832,1264.2214111966,452.7304874866,0.26368268548105883,84,21,8,59.0,F,0
65780877,2024-02-25 12:15:00,Monterrey,Hyper,Fruits,Alpura,Offline,Cash,5,316.9150212565,364.1955724959,1820.9778624793,1584.5751062826,236.4027561967,0.12982187266945985,151,23,11,,M,0
30018518,2024-04-10 13:28:00,Ciudad de Mexico,Hyper,Snacks,PepsiCo,Online,Wallet,4,339.3483783513,386.9534702302,1547.8138809209,1357.3935134052,190.4203675157,0.12302536491172598,173,56,5,53.0,M,0
60218081,2024-08-04 16:19:00,Tijuana,Express,Beverages,Marinela,Omnichannel,Wallet,3,99.2744746441,106.8960169673,320.6880509019,297.8234239324,22.8646269695,0.07129865582830527,136,64,5,,M,0
24568176,2024-11-19 12:52:00,Guadalajara,Hyper,Fruits,Alpura,Omnichannel,Wallet,4,598.6480017588,835.5390777109,3342.1563108437,2394.5920070353,947.5643038084,0.2835188470192097,301,20,11,54.0,F,0
57101490,2024-02-19 17:40:00,Ciudad de Mexico,Hyper,Fruits,Nestle,Omnichannel,Card,4,576.2003496819,768.9825391511,3075.9301566044,2304.8013987275,771.1287578769,0.2506977462479781,492,59,10,26.0,F,0
89247738,2024-09-05 12:01:00,Merida,Super,Dairy,Marinela,Offline,Cash,3,352.494077407,401.2842064561,1203.8526193684,1057.482232221,146.3703871475,0.12158497210751619,359,49,13,25.0,M,0
92989620,2024-10-06 17:08:00,Tijuana,Super,Vegetables,Marinela,Omnichannel,Cash,5,36.2050543792,51.2359354719,256.1796773594,181.025271896,75.1544054634,0.2933659931110882,356,61,11,,nan,0
74742118,2024-11-22 22:06:00,Tijuana,Hyper,Beverages,Lala,Offline,Card,1,410.9084213369,545.0730719513,545.0730719513,410.9084213369,134.1646506144,0.24614066905579332,214,24,7,18.0,F,0
41353568,2024-09-30 18:25:00,Puebla,Hyper,Grocery,Lala,Online,Cash,3,110.0682007075,143.097615747,429.2928472411,330.2046021224,99.0882451188,0.2308173680403714,477,54,12,,F,0
41069967,2024-02-26 21:41:00,Puebla,Super,Vegetables,Unilever,Offline,SPEI,5,546.1085517781,724.4995201102,3622.4976005512,2730.5427588904,891.9548416607,0.2462264823929836,230,67,9,,F,0
80091484,2024-06-27 10:53:00,Merida,Express,Fruits,Sigma,Omnichannel,SPEI,1,429.3824462847,570.5004783956,570.5004783956,429.3824462847,141.1180321109,0.24735830635546088,88,26,3,35.0,F,1
11251005,2024-12-13 14:08:00,Tijuana,Express,Snacks,Sigma,Online,Cash,1,534.0956993936,562.4233339896,562.4233339896,534.0956993936,28.327634596,0.05036710407272981,410,52,8,63.0,M,1
42575888,2024-11-27 13:42:00,Queretaro,Express,Grocery,Marinela,Offline,Wallet,2,500.5436889815,577.6606912932,1155.3213825864,1001.0873779631,154.2340046234,0.13349878825758676,439,51,14,,F,0
59927782,2024-08-11 15:37:00,Queretaro,Express,Grocery,Bimbo,Omnichannel,Cash,4,425.3750299935,521.941213638,2087.7648545522,1701.5001199742,386.264734578,0.18501352474432892,144,55,5,48.0,M,0
14130091,2024-12-17 13:33:00,Monterrey,Hyper,Snacks,Lala,Omnichannel,SPEI,2,301.2612683277,428.3898036234,856.7796072467,602.5225366554,254.2570705913,0.2967590129839062,188,21,7,37.0,M,1
82314500,2024-08-31 19:59:00,Guadalajara,Super,Vegetables,Lala,Online,Wallet,1,334.9413042575,415.5259659508,415.5259659508,334.9413042575,80.5846616933,0.1939341179531087,461,50,9,30.0,F,0
44020549,2024-01-24 16:26:00,Monterrey,Hyper,Home Care,Marinela,Offline,Card,5,559.2403392161,651.4081005172,3257.0405025858,2796.2016960805,460.8388065053,0.14149004476286103,75,79,5,22.0,M,1
85055586,2024-11-29 15:11:00,Tijuana,Hyper,Vegetables,Marinela,Omnichannel,Card,3,31.6506166013,33.4871316169,100.4613948506,94.9518498038,5.5095450468,0.054842410410161635,294,77,12,,F,0
23579787,2024-03-02 08:57:00,Guadalajara,Super,Vegetables,Sigma,Omnichannel,SPEI,4,198.3523255903,280.9987750703,1123.9951002812,793.4093023612,330.5857979201,0.29411676068459963,498,53,6,,F,0
13351774,2024-05-18 23:24:00,Puebla,Express,Grocery,Bimbo,Online,Card,1,292.9022071235,341.2407053746,341.2407053746,292.9022071235,48.3384982511,0.14165513518690698,392,73,8,50.0,F,1
49652569,2024-03-27 21:46:00,Leon,Express,Home Care,Alpura,Offline,Card,3,306.0672714678,332.0982486084,996.2947458252,918.2018144035,78.0929314217,0.07838336169984601,491,42,8,,M,0
96618568,2024-09-19 15:29:00,Queretaro,Express,Fruits,Alpura,Omnichannel,Card,4,227.3236409563,307.5937191042,1230.3748764167,909.2945638252,321.0803125916,0.260961369372791,71,60,5,31.0,F,0
17380539,2024-01-11 22:40:00,Puebla,Express,Snacks,Unilever,Online,SPEI,3,167.9708574398,224.3462147445,673.0386442336,503.9125723193,169.1260719143,0.25128731219719647,364,76,12,,M,1
21445399,2024-08-21 17:23:00,Guadalajara,Super,Personal Care,Bimbo,Omnichannel,Cash,2,149.9939752592,160.200655483,320.4013109659,299.9879505184,20.4133604475,0.06371185057245418,460,78,8,,M,1
80690248,2024-11-11 11:59:00,Guadalajara,Super,Personal Care,Nestle,Omnichannel,Wallet,5,139.508494323,154.4815099078,772.4075495389,697.5424716149,74.8650779239,0.09692432184098988,376,31,14,,M,0
20202213,2024-10-14 12:43:00,Guadalajara,Hyper,Grocery,Nestle,Offline,Wallet,2,81.5124759088,91.5832824359,183.1665648717,163.0249518176,20.1416130542,0.10996337168999726,130,59,4,31.0,F,0
63176831,2024-04-22 01:14:00,Puebla,Express,Grocery,Nestle,Online,Cash,4,98.374936182,123.2956289548,493.1825158191,393.4997447279,99.6827710912,0.20212146192099217,346,30,12,,F,1
13752056,2024-11-23 09:14:00,Merida,Express,Fruits,Alpura,Offline,Wallet,2,227.1230110303,272.7174369508,545.4348739016,454.2460220606,91.188851841,0.16718559117556683,175,55,13,47.0,O,0
13407397,2024-05-12 03:29:00,Leon,Super,Snacks,PepsiCo,Online,SPEI,5,275.8897183875,388.1172954981,1940.5864774905,1379.4485919377,561.1378855528,0.2891589177094786,463,79,14,37.0,M,0
44948612,2024-09-05 05:20:00,Tijuana,Hyper,Vegetables,Nestle,Offline,Cash,1,30.8418096421,36.8566585885,36.8566585885,30.8418096421,6.0148489464,0.16319572030536342,485,57,9,18.0,M,0
68096884,2024-07-03 22:26:00,Monterrey,Super,Home Care,Alpura,Omnichannel,SPEI,4,181.264102247,231.7214158265,926.8856633061,725.056408988,201.8292543181,0.21774989333443193,289,69,9,48.0,F,1
63561173,2024-01-25 16:31:00,Tijuana,Hyper,Fruits,Bimbo,Omnichannel,Cash,2,64.9457264627,89.2358960752,178.4717921505,129.8914529255,48.580339225,0.27220177844150134,64,58,10,21.0,M,0
95917437,2024-01-02 01:42:00,Guadalajara,Hyper,Vegetables,Unilever,Omnichannel,SPEI,2,256.4059278289,371.5893437101,743.1786874203,512.8118556579,230.3668317624,0.30997502439430696,81,46,12,,M,0
14913841,2024-03-07 20:18:00,Merida,Hyper,Personal Care,Nestle,Online,SPEI,5,537.2450346965,653.2421056372,3266.2105281862,2686.2251734823,579.9853547039,0.17757133219028123,301,66,6,41.0,F,0
79766380,2024-12-07 03:34:00,Tijuana,Express,Dairy,Sigma,Omnichannel,Wallet,3,71.9466283693,103.6185575055,310.8556725165,215.839885108,95.0157874084,0.30565885010000104,52,74,14,,M,0
42104205,2024-12-14 04:51:00,Monterrey,Express,Vegetables,Lala,Omnichannel,Card,4,57.0451911955,70.3352796615,281.3411186461,228.180764782,53.1603538641,0.1889533748920468,433,55,9,48.0,M,0
29141288,2024-05-29 16:31:00,Leon,Super,Personal Care,Unilever,Omnichannel,Cash,1,139.1343403992,197.1034630362,197.1034630362,139.1343403992,57.969122637,0.2941050438387134,367,52,10,20.0,M,0
90528858,2024-12-19 13:23:00,Leon,Express,Vegetables,Bimbo,Offline,Wallet,3,122.7518984429,148.8697838423,446.609351527,368.2556953286,78.3536561984,0.1754411454451067,250,28,9,60.0,M,0
38516743,2024-01-19 01:14:00,Leon,Super,Grocery,Bimbo,Offline,Card,3,78.5498726564,110.9024616683,332.707385005,235.6496179693,97.0577670356,0.2917211081268005,94,54,7,,M,0
13009497,2024-12-19 02:33:00,Ciudad de Mexico,Express,Fruits,Alpura,Offline,SPEI,1,361.8164843167,501.4537147548,501.4537147548,361.8164843167,139.6372304381,0.2784648439714525,460,29,6,31.0,M,0
11505454,2024-03-25 06:49:00,Tijuana,Hyper,Beverages,Sigma,Omnichannel,Card,2,403.7814167758,563.9598138305,1127.919627661,807.5628335517,320.3567941093,0.2840244874305687,102,22,14,,F,0
92673519,2024-01-14 10:21:00,Leon,Super,Home Care,Nestle,Offline,Cash,5,414.0339525176,549.464352992,2747.3217649601,2070.1697625881,677.152002372,0.2464771367549806,451,70,11,,M,0
24351911,2024-10-03 14:55:00,Tijuana,Super,Beverages,Bimbo,Online,Wallet,4,338.7184519801,431.3206903651,1725.2827614605,1354.8738079205,370.40895354,0.2146946354616148,379,67,9,,M,0
98987256,2024-05-19 14:15:00,Leon,Express,Grocery,Bimbo,Offline,SPEI,4,163.0134692006,231.1928392664,924.7713570656,652.0538768022,272.7174802634,0.29490260287550946,231,60,11,38.0,M,0
27842435,2024-10-04 06:44:00,Monterrey,Express,Dairy,Marinela,Offline,Cash,5,265.0194724114,313.3075049309,1566.5375246546,1325.0973620572,241.4401625974,0.1541234466442874,299,55,9,,O,0
45097805,2024-05-01 13:37:00,Leon,Super,Fruits,Marinela,Omnichannel,Card,5,301.3813410041,433.269880324,2166.3494016201,1506.9067050207,659.4426965993,0.3044027413611844,312,69,5,,F,1
15666377,2024-10-01 19:17:00,Queretaro,Super,Dairy,Sigma,Online,Cash,5,252.5305820826,341.0372683767,1705.1863418836,1262.6529104129,442.5334314707,0.25952203615581204,161,43,11,31.0,M,1
51849539,2024-03-12 06:20:00,Leon,Super,Fruits,Marinela,Omnichannel,Card,1,581.0022495655,636.0009168904,636.0009168904,581.0022495655,54.9986673249,0.08647576735234141,60,35,6,51.0,M,1
96583516,2024-02-01 08:33:00,Leon,Hyper,Beverages,Nestle,Online,Wallet,5,379.174273043,437.5732876656,2187.8664383278,1895.8713652151,291.9950731127,0.1334611053021447,330,57,6,,F,1
98935354,2024-04-28 14:18:00,Monterrey,Express,Fruits,Lala,Offline,Cash,2,369.6470767807,495.3974273015,990.794854603,739.2941535614,251.5007010416,0.25383731039090146,326,47,3,,F,0
43566168,2024-08-10 11:07:00,Queretaro,Hyper,Vegetables,Marinela,Online,Cash,5,572.5089762881,666.1123225156,3330.561612578,2862.5448814403,468.0167311377,0.14052186555270169,216,59,12,19.0,M,0
15391016,2024-03-23 02:48:00,Ciudad de Mexico,Super,Dairy,Lala,Offline,SPEI,3,214.088662061,279.1466810625,837.4400431876,642.2659861829,195.1740570047,0.23306033499638376,169,23,11,43.0,M,0
72240119,2024-02-22 03:32:00,Leon,Hyper,Home Care,PepsiCo,Online,Wallet,4,89.0390996942,122.3134243601,489.2536974404,356.1563987769,133.0972986635,0.2720414773763526,171,53,8,58.0,F,0
38632508,2024-09-30 10:34:00,Puebla,Hyper,Vegetables,Marinela,Offline,Card,5,244.3942771835,350.5894989493,1752.9474947464,1221.9713859175,530.9761088289,0.3029047421102159,464,69,14,45.0,M,1
88190476,2024-06-29 00:31:00,Guadalajara,Super,Personal Care,Marinela,Offline,SPEI,1,173.1023574612,204.7832811831,204.7832811831,173.1023574612,31.6809237219,0.15470463965072434,243,58,9,,O,1
15712050,2024-06-06 11:34:00,Guadalajara,Super,Dairy,Lala,Online,Cash,1,133.4941201474,169.0272427788,169.0272427788,133.4941201474,35.5331226314,0.2102212758562282,319,47,4,24.0,M,0
18706049,2024-03-28 11:39:00,Leon,Super,Fruits,PepsiCo,Offline,Wallet,2,202.495984724,213.8217153282,427.6434306565,404.9919694479,22.6514612086,0.05296810282765926,378,49,10,36.0,nan,0
77169842,2024-01-07 11:00:00,Merida,Super,Beverages,Unilever,Omnichannel,Cash,2,517.1323273183,679.5060947454,1359.0121894908,1034.2646546366,324.7475348541,0.23895851513725716,184,73,10,,F,0
68518486,2024-01-20 09:41:00,Ciudad de Mexico,Hyper,Personal Care,Marinela,Online,Card,1,330.3094575079,402.5565326498,402.5565326498,330.3094575079,72.2470751419,0.1794706315316607,409,34,8,20.0,F,1
68608584,2024-09-05 17:54:00,Merida,Super,Personal Care,Lala,Omnichannel,SPEI,4,343.6743294862,494.718162564,1978.8726502559,1374.697317945,604.175332311,0.3053128922838164,215,63,6,18.0,F,1
59210108,2024-01-30 04:58:00,Guadalajara,Hyper,Home Care,Alpura,Online,Wallet,4,300.7212634919,415.7015888005,1662.8063552021,1202.8850539677,459.9213012345,0.276593422797292,65,73,13,41.0,F,1
87710467,2024-03-31 03:05:00,Guadalajara,Hyper,Fruits,PepsiCo,Offline,Card,3,429.5115063487,574.2961193312,1722.8883579935,1288.534519046,434.3538389474,0.2521079424166995,128,60,5,,F,0
70626475,2024-11-28 11:26:00,Merida,Express,Beverages,Nestle,Offline,SPEI,1,441.3536635916,550.3863180496,550.3863180496,441.3536635916,109.032654458,0.1981020437506361,140,65,12,29.0,M,1
27122972,2024-05-05 13:14:00,Puebla,Express,Dairy,Sigma,Online,Card,2,579.4954023056,658.093419748,1316.1868394961,1158.9908046113,157.1960348848,0.11943291800803167,251,41,11,,F,0
82244498,2024-09-28 19:06:00,Tijuana,Hyper,Beverages,Marinela,Omnichannel,Card,1,434.8931307276,624.3877113069,624.3877113069,434.8931307276,189.4945805793,0.3034886451924079,63,22,7,37.0,F,0
59059442,2024-05-05 07:30:00,Tijuana,Hyper,Beverages,PepsiCo,Offline,Wallet,1,266.3402736329,280.4060968739,280.4060968739,266.3402736329,14.065823241,0.05016233026961601,243,52,11,,M,0
26282365,2024-12-06 02:47:00,Queretaro,Express,Fruits,Alpura,Online,Wallet,1,448.6930246185,520.4367669752,520.4367669752,448.6930246185,71.7437423567,0.13785294758030223,232,44,5,29.0,F,0
74171469,2024-10-26 23:31:00,Tijuana,Hyper,Beverages,Lala,Omnichannel,SPEI,5,93.2452510234,112.2349988924,561.1749944619,466.2262551172,94.9487393447,0.16919631181305594,225,29,10,,O,0
70942167,2024-06-20 13:07:00,Tijuana,Super,Fruits,Unilever,Online,Wallet,4,176.1967176859,252.4888057286,1009.9552229145,704.7868707437,305.1683521709,0.3021602792351579,369,57,14,21.0,M,0
35366682,2024-09-06 19:25:00,Ciudad de Mexico,Hyper,Beverages,Sigma,Omnichannel,Wallet,1,148.5461610959,199.645347047,199.645347047,148.5461610959,51.0991859511,0.255949796511306,377,28,3,58.0,M,0
26707315,2024-05-30 20:26:00,Leon,Super,Home Care,Bimbo,Omnichannel,SPEI,5,110.1675208408,119.1157684959,595.5788424797,550.837604204,44.7412382757,0.07512227615305654,451,21,12,,F,0
90069932,2024-12-10 17:01:00,Monterrey,Super,Fruits,Unilever,Omnichannel,Cash,2,65.8496509457,92.9952960822,185.9905921644,131.6993018914,54.291290273,0.2919034217870654,151,36,13,23.0,F,0
87124029,2024-05-10 19:39:00,Merida,Hyper,Vegetables,Bimbo,Omnichannel,SPEI,4,81.7497016793,99.0229587242,396.0918348967,326.9988067172,69.0930281794,0.17443689087271533,425,44,13,,F,0
27809555,2024-11-01 07:23:00,Merida,Hyper,Fruits,Bimbo,Online,SPEI,1,476.6758855467,637.8180739865,637.8180739865,476.6758855467,161.1421884398,0.2526460052043158,339,27,11,,F,0
72013204,2024-08-12 22:51:00,Leon,Express,Home Care,Lala,Omnichannel,Cash,5,87.7395205606,117.9103415671,589.5517078355,438.6976028028,150.8541050327,0.25587934531904083,332,42,8,52.0,M,0
20638483,2024-08-22 22:42:00,Leon,Super,Dairy,Alpura,Offline,Wallet,2,193.9664711792,214.5607061701,429.1214123403,387.9329423585,41.1884699818,0.09598325508195775,474,78,11,44.0,F,0
92054939,2024-05-08 07:39:00,Ciudad de Mexico,Hyper,Home Care,Sigma,Omnichannel,Wallet,1,156.5563042284,194.6752416487,194.6752416487,156.5563042284,38.1189374203,0.19580783410108402,374,23,4,37.0,F,1
35288548,2024-10-30 23:58:00,Queretaro,Express,Dairy,Alpura,Omnichannel,Card,3,242.220874428,324.2015882138,972.6047646413,726.662623284,245.9421413574,0.2528695625381457,448,33,12,18.0,M,0
25457547,2024-09-29 09:21:00,Queretaro,Super,Beverages,Nestle,Omnichannel,Cash,2,483.2232135838,524.2258922196,1048.4517844392,966.4464271676,82.0053572716,0.07821566855883287,112,74,4,61.0,F,1
